Untagged,Stats,RenderingThread,EngineInit,SceneRender,Materials,RHIMisc,LoadMapMisc,Meshes/StaticMesh,Shaders,RenderTargets,Meshes,PSO,Audio/AudioMisc,Audio/AudioMixer,GC,Audio,Textures,EnginePreInit,UI,UObject,TextureMetaData,MaterialInstance,Meshes/SkeletalMesh,Particles,FileSystem,AsyncLoading,Networking,TaskGraphMiscTasks,Physics/ChaosAcceleration,Physics,Physics/PhysXAllocator,Localization,FName,ConfigSystem,InitUObject,AssetRegistry,CsvProfiler,Animation,Physics/Chaos,Physics/PhysX,NavigationRecast,EngineMisc,ProgramSize,GenericPlatformMallocCrash,FMallocUnused,TrackedTotal,Total,Untracked,StreamingManager,Meshes/Landscape,Niagara,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
1.71,13.31,0.00,0.39,0.38,0.11,0.41,0.17,0.33,20.03,73.86,1.98,0.04,0.02,9.88,0.07,9.90,12.14,1.65,1.22,25.91,0.02,0.02,0.47,0.35,1.89,0.03,0.00,0.00,0.01,1.38,0.37,3.59,1.88,1.55,2.32,0.39,0.00,0.12,0.75,0.25,0.07,0.06,80.63,3.61,4.92,266.11,103.89,-162.22,0.01,0.00,
1.97,12.94,0.00,0.39,0.68,0.11,0.41,0.17,0.33,20.03,73.86,1.99,0.04,0.02,9.88,0.07,9.90,12.14,1.65,1.22,25.91,0.02,0.02,0.48,0.35,1.89,0.03,0.00,0.00,0.01,1.38,0.37,3.59,1.88,1.55,2.32,0.39,0.00,0.12,0.75,0.25,0.07,0.06,80.63,3.61,4.87,266.27,103.89,-162.37,0.01,0.00,
1.97,13.19,0.00,0.39,0.38,0.11,0.41,0.17,0.33,20.03,73.86,1.98,0.04,0.02,9.88,0.07,9.90,12.14,1.65,1.22,25.91,0.02,0.02,0.47,0.35,1.89,0.03,0.00,0.00,0.01,1.38,0.37,3.59,1.88,1.55,2.32,0.39,0.00,0.12,0.75,0.25,0.07,0.06,80.63,3.61,5.05,266.32,336.20,70.00,0.01,0.00,
1.97,12.75,0.00,0.39,0.38,0.11,0.41,0.17,0.33,20.03,73.86,1.93,0.04,0.02,9.88,0.07,9.90,12.14,1.65,1.22,25.91,0.02,0.02,0.49,0.35,1.89,0.03,0.00,0.00,0.01,1.38,0.37,3.59,1.88,1.55,2.32,0.39,0.00,0.12,0.75,0.25,0.07,0.06,80.63,3.61,5.17,266.26,336.20,70.06,0.01,0.00,
1.97,12.87,0.00,0.39,0.69,0.11,0.41,0.17,0.33,20.03,73.86,2.00,0.04,0.02,9.88,0.07,9.90,12.14,1.65,1.22,25.91,0.02,0.02,0.50,0.35,1.89,0.03,0.00,0.00,0.01,1.38,0.37,3.59,1.88,1.55,2.32,0.39,0.00,0.12,0.75,0.25,0.07,0.06,80.63,3.61,4.92,266.27,336.08,69.64,0.01,0.00,
1.97,13.31,0.00,0.39,0.38,0.11,0.41,0.17,0.33,20.03,73.86,1.99,0.04,0.02,9.88,0.07,9.90,12.14,1.65,1.22,25.91,0.02,0.02,0.49,0.35,1.89,0.03,0.00,0.00,0.01,1.38,0.37,3.59,1.88,1.55,2.32,0.39,0.00,0.12,0.75,0.25,0.07,0.06,80.63,3.61,5.04,266.50,336.08,69.52,0.01,0.00,
1.97,13.70,0.00,0.39,0.43,0.16,0.40,0.42,0.77,49.72,73.86,2.28,0.04,0.02,9.88,0.07,9.90,13.81,1.71,1.21,11.16,0.09,0.02,0.44,0.35,1.97,0.08,0.00,0.00,0.01,1.47,0.46,3.59,1.88,1.55,2.40,0.39,0.00,0.12,0.75,0.25,0.07,0.17,80.63,3.61,5.83,285.47,335.34,50.72,0.02,0.00,0.00,
1.97,13.65,0.00,0.39,0.90,0.16,0.42,0.40,0.78,49.74,79.99,2.36,0.05,0.02,9.88,0.07,9.90,16.46,1.71,1.21,11.16,0.09,0.02,0.44,0.35,2.47,0.08,0.00,0.00,0.01,1.47,0.46,3.59,1.88,1.55,2.40,0.39,0.00,0.12,0.75,0.25,0.07,0.08,80.63,3.61,6.31,295.59,335.34,39.81,0.03,0.00,0.00,
1.97,13.34,0.00,0.39,1.51,0.16,0.42,0.40,0.69,49.75,79.99,2.28,0.06,0.02,9.88,0.07,9.90,16.49,1.71,1.22,11.16,0.09,0.02,0.45,0.35,2.47,0.08,0.00,0.00,0.01,1.47,0.46,3.59,1.88,1.55,2.40,0.39,0.00,0.12,0.75,0.25,0.07,0.08,80.63,3.61,6.12,295.73,383.75,87.94,0.03,0.00,0.00,
1.97,13.59,0.00,0.39,1.25,0.16,0.42,0.40,0.62,49.75,79.99,2.21,0.06,0.02,9.88,0.07,9.90,16.49,1.71,1.22,11.16,0.09,0.02,0.44,0.35,2.47,0.08,0.00,0.00,0.01,1.47,0.46,3.59,1.88,1.55,2.40,0.39,0.00,0.12,0.75,0.25,0.07,0.08,80.63,3.61,6.18,295.72,383.75,88.02,0.03,0.00,0.00,
